timestamp,symbol,openInterest
2024-05-29T22:05:34.353419,NMRUSDT,91873.5
2024-05-29T22:05:34.353419,NOTUSDT,5805344290
2024-05-29T22:05:34.353419,NTRNUSDT,6970205
2024-05-29T22:05:34.353419,OCEANUSDT,11812392
2024-05-29T22:05:34.353419,OGNUSDT,36525635
2024-05-29T22:05:34.353419,OMGUSDT,7125944.2
2024-05-29T22:05:34.353419,OMNIUSDT,577878.35
2024-05-29T22:05:34.353419,OMUSDT,11438372.4
2024-05-29T22:05:34.353419,ONDOUSDT,81247034.2
2024-05-29T22:05:34.353419,ONEUSDT,266423547
2024-05-29T22:05:34.353419,ONGUSDT,11968540
2024-05-29T22:05:34.353419,ONTUSDT,30864235.1
2024-05-29T22:05:34.353419,OPUSDT,29333656.4
2024-05-29T22:05:34.353419,ORBSUSDT,98146013
2024-05-29T22:05:34.353419,ORDIUSDC,47386.1
2024-05-29T22:05:34.353419,ORDIUSDT,1838430.8
2024-05-29T22:05:34.353419,OXTUSDT,18900997
2024-05-29T22:05:34.353419,PENDLEUSDT,8159339
2024-05-29T22:05:34.353419,PEOPLEUSDT,689461332
2024-05-29T22:05:34.353419,PERPUSDT,3071063.9
2024-05-29T22:05:34.353419,PHBUSDT,2838501
2024-05-29T22:05:34.353419,PIXELUSDT,43499987
2024-05-29T22:05:34.353419,POLYXUSDT,24886147
2024-05-29T22:05:34.353419,PORTALUSDT,15558958.4
2024-05-29T22:05:34.353419,POWRUSDT,17642753
2024-05-29T22:05:34.353419,PYTHUSDT,73211466
2024-05-29T22:05:34.353419,QNTUSDT,46589.6
2024-05-29T22:05:34.353419,QTUMUSDT,1653204.4
2024-05-29T22:05:34.353419,RDNTUSDT,48410764
2024-05-29T22:05:34.353419,REEFUSDT,1842295934
2024-05-29T22:05:34.353419,RENUSDT,56115850
2024-05-29T22:05:34.353419,REZUSDT,136773878
2024-05-29T22:05:34.353419,RIFUSDT,22842541
2024-05-29T22:05:34.353419,RLCUSDT,1355675.1
2024-05-29T22:05:34.353419,RNDRUSDT,6876258.4
2024-05-29T22:05:34.353419,RONINUSDT,2179224.6
2024-05-29T22:05:34.353419,ROSEUSDT,96650456
2024-05-29T22:05:34.353419,RSRUSDT,1309776105
2024-05-29T22:05:34.353419,RUNEUSDT,4790171
2024-05-29T22:05:34.353419,RVNUSDT,232201656
2024-05-29T22:05:34.353419,SAGAUSDT,8497498.5
2024-05-29T22:05:34.353419,SANDUSDT,59770182
2024-05-29T22:05:34.353419,SEIUSDT,55582013
2024-05-29T22:05:34.353419,SFPUSDT,12322194
2024-05-29T22:05:34.353419,SKLUSDT,50551537
2024-05-29T22:05:34.353419,SNXUSDT,3618056.0
2024-05-29T22:05:34.353419,SOLUSDC,107477.88
2024-05-29T22:05:34.353419,SOLUSDT,4740896
2024-05-29T22:05:34.353419,SPELLUSDT,4850361299
2024-05-29T22:05:34.353419,SSVUSDT,244634.75
2024-05-29T22:05:34.353419,STEEMUSDT,19306811
2024-05-29T22:05:34.353419,STGUSDT,15377510
2024-05-29T22:05:34.353419,STMXUSDT,427510045
2024-05-29T22:05:34.353419,STORJUSDT,11129435
2024-05-29T22:05:34.353419,STRKUSDT,20717532.1
2024-05-29T22:05:34.353419,STXUSDT,16041334
2024-05-29T22:05:34.353419,SUIUSDC,1525444.1
2024-05-29T22:05:34.353419,SUIUSDT,47292133.3
2024-05-29T22:05:34.353419,SUPERUSDT,3923004
2024-05-29T22:05:34.353419,SUSHIUSDT,8846698
2024-05-29T22:05:34.353419,SXPUSDT,17287818.8
2024-05-29T22:05:34.353419,TAOUSDT,40520.351
2024-05-29T22:05:34.353419,THETAUSDT,7460848.8
2024-05-29T22:05:34.353419,TIAUSDC,97490
2024-05-29T22:05:34.353419,TIAUSDT,5902396
2024-05-29T22:05:34.353419,TLMUSDT,183954021
2024-05-29T22:05:34.353419,TNSRUSDT,17075328.2
2024-05-29T22:05:34.353419,TOKENUSDT,79483803
2024-05-29T22:05:34.353419,TONUSDT,9698910.5
2024-05-29T22:05:34.353419,TRBUSDT,351369.7
2024-05-29T22:05:34.353419,TRUUSDT,83371480
2024-05-29T22:05:34.353419,TRXUSDT,221429348
2024-05-29T22:05:34.353419,TUSDT,97881138
2024-05-29T22:05:34.353419,TWTUSDT,4165509
2024-05-29T22:05:34.353419,UMAUSDT,2757667
2024-05-29T22:05:34.353419,UNFIUSDT,2233486.5
2024-05-29T22:05:34.353419,UNIUSDT,5065448
2024-05-29T22:05:34.353419,USDCUSDT,3327245
2024-05-29T22:05:34.353419,USTCUSDT,188049799
2024-05-29T22:05:34.353419,VANRYUSDT,36904241
2024-05-29T22:05:34.353419,VETUSDT,482865057
2024-05-29T22:05:34.353419,WAVESUSDT,5126246.7
2024-05-29T22:05:34.353419,WAXPUSDT,49115902
2024-05-29T22:05:34.353419,WIFUSDC,1122131.9
2024-05-29T22:05:34.353419,WIFUSDT,70670469.5
2024-05-29T22:05:34.353419,WLDUSDC,574549.1
2024-05-29T22:05:34.353419,WLDUSDT,21758707
2024-05-29T22:05:34.353419,WOOUSDT,16836232
2024-05-29T22:05:34.353419,WUSDT,51976342.0
2024-05-29T22:05:34.353419,XAIUSDT,19468230
2024-05-29T22:05:34.353419,XEMUSDT,108873665
2024-05-29T22:05:34.353419,XLMUSDT,129630242
2024-05-29T22:05:34.353419,XMRUSDT,38670.053
2024-05-29T22:05:34.353419,XRPUSDC,10714772.9
2024-05-29T22:05:34.353419,XRPUSDT,295379557.9
2024-05-29T22:05:34.353419,XTZUSDT,7888225.4
2024-05-29T22:05:34.353419,XVGUSDT,936675177
2024-05-29T22:05:34.353419,XVSUSDT,255751.2
2024-05-29T22:05:34.353419,YFIUSDT,823.543
2024-05-29T22:05:34.353419,YGGUSDT,15404018
2024-05-29T22:05:34.353419,ZECUSDT,300538.646
2024-05-29T22:05:34.353419,ZENUSDT,620786.4
2024-05-29T22:05:34.353419,ZETAUSDT,4204741
2024-05-29T22:05:34.353419,ZILUSDT,278990613
2024-05-29T22:05:34.353419,ZRXUSDT,16326028.3
2024-05-29T22:05:35.950374,1000BONKUSDC,179395103
2024-05-29T22:05:35.950374,1000BONKUSDT,2200750922
2024-05-29T22:05:35.950374,1000FLOKIUSDT,266179719
2024-05-29T22:05:35.950374,1000LUNCUSDT,167507252
2024-05-29T22:05:35.950374,1000PEPEUSDC,1228885658
2024-05-29T22:05:35.950374,1000PEPEUSDT,24599549282
2024-05-29T22:05:35.950374,1000RATSUSDT,116093487
2024-05-29T22:05:35.950374,1000SATSUSDT,78411516740
2024-05-29T22:05:35.950374,1000SHIBUSDC,104321623
2024-05-29T22:05:35.950374,1000SHIBUSDT,4804742272
2024-05-29T22:05:35.950374,1000XECUSDT,63784503
2024-05-29T22:05:35.950374,1INCHUSDT,29135581
2024-05-29T22:05:35.950374,AAVEUSDT,161903.4
2024-05-29T22:05:35.950374,ACEUSDT,1685842.20
2024-05-29T22:05:35.950374,ACHUSDT,166603012
2024-05-29T22:05:35.950374,ADAUSDT,165251648
2024-05-29T22:05:35.950374,AEVOUSDT,39068301.1
2024-05-29T22:05:35.950374,AGIXUSDT,28214998
2024-05-29T22:05:35.950374,AGLDUSDT,2108406
2024-05-29T22:05:35.950374,AIUSDT,9591013
2024-05-29T22:05:35.950374,ALGOUSDT,65219756.3
2024-05-29T22:05:35.950374,ALICEUSDT,3919784.9
2024-05-29T22:05:35.950374,ALPHAUSDT,33599274
2024-05-29T22:05:35.950374,ALTUSDT,57583370
2024-05-29T22:05:35.950374,AMBUSDT,504032920
2024-05-29T22:05:35.950374,ANKRUSDT,181990742
2024-05-29T22:05:35.950374,APEUSDT,14675809
2024-05-29T22:05:35.950374,API3USDT,2709672.0
2024-05-29T22:05:35.950374,APTUSDT,5804016.1
2024-05-29T22:05:35.950374,ARBUSDC,1307610.7
2024-05-29T22:05:35.950374,ARBUSDT,79935615.0
2024-05-29T22:05:35.950374,ARKMUSDT,10467655
2024-05-29T22:05:35.950374,ARKUSDT,6681958
2024-05-29T22:05:35.950374,ARPAUSDT,76790416
2024-05-29T22:05:35.950374,ARUSDT,1096785.0
2024-05-29T22:05:35.950374,ASTRUSDT,62759621
2024-05-29T22:05:35.950374,ATAUSDT,37925131
2024-05-29T22:05:35.950374,ATOMUSDT,4826782.36
2024-05-29T22:05:35.950374,AUCTIONUSDT,945724.14
2024-05-29T22:05:35.950374,AVAXUSDC,52065.93
2024-05-29T22:05:35.950374,AVAXUSDT,2396824
2024-05-29T22:05:35.950374,AXLUSDT,7983061.2
2024-05-29T22:05:35.950374,AXSUSDT,2439681
2024-05-29T22:05:35.950374,BADGERUSDT,1131623
2024-05-29T22:05:35.950374,BAKEUSDT,25053451
2024-05-29T22:05:35.950374,BALUSDT,1149285.2
2024-05-29T22:05:35.950374,BANDUSDT,2238792.3
2024-05-29T22:05:35.950374,BATUSDT,18083857.5
2024-05-29T22:05:35.950374,BBUSDT,60369029
2024-05-29T22:05:35.950374,BCHUSDC,7437.075
2024-05-29T22:05:35.950374,BCHUSDT,311148.975
2024-05-29T22:05:35.950374,BEAMXUSDT,375777399
2024-05-29T22:05:35.950374,BELUSDT,8444452
2024-05-29T22:05:35.950374,BICOUSDT,9040936
2024-05-29T22:05:35.950374,BIGTIMEUSDT,92676845
2024-05-29T22:05:35.950374,BLURUSDT,67712979
2024-05-29T22:05:35.950374,BLZUSDT,46317771
2024-05-29T22:05:35.950374,BNBUSDC,13775.85
2024-05-29T22:05:35.950374,BNBUSDT,416408.68
2024-05-29T22:05:35.950374,BNTUSDT,2874147
2024-05-29T22:05:35.950374,BNXUSDT,41291177.8
2024-05-29T22:05:35.950374,BOMEUSDC,142573126
2024-05-29T22:05:35.950374,BOMEUSDT,5553200254
2024-05-29T22:05:35.950374,BONDUSDT,1418454.9
2024-05-29T22:05:35.950374,BSVUSDT,97837.4
2024-05-29T22:05:35.950374,BTCDOMUSDT,2262.053
2024-05-29T22:05:35.950374,BTCUSDC,3445.622
2024-05-29T22:05:35.950374,BTCUSDT,76398.822
2024-05-29T22:05:35.950374,BTCUSDT_240628,2545.264
2024-05-29T22:05:35.950374,BTCUSDT_240927,859.889
2024-05-29T22:05:35.950374,C98USDT,24687506
2024-05-29T22:05:35.950374,CAKEUSDT,3227729
2024-05-29T22:05:35.950374,CELOUSDT,8729031.9
2024-05-29T22:05:35.950374,CELRUSDT,269545772
2024-05-29T22:05:35.950374,CFXUSDT,95031911
2024-05-29T22:05:35.950374,CHRUSDT,21324226
2024-05-29T22:05:35.950374,CHZUSDT,231640535
2024-05-29T22:05:35.950374,CKBUSDT,771854628
2024-05-29T22:05:35.950374,COMBOUSDT,4973726.7
2024-05-29T22:05:35.950374,COMPUSDT,176830.015
2024-05-29T22:05:35.950374,COTIUSDT,54597135
2024-05-29T22:05:35.950374,CRVUSDT,36181518.3
2024-05-29T22:05:35.950374,CTSIUSDT,22708992
2024-05-29T22:05:35.950374,CYBERUSDT,1186309.0
2024-05-29T22:05:35.950374,DARUSDT,20574185.0
2024-05-29T22:05:35.950374,DASHUSDT,184096.229
2024-05-29T22:05:35.950374,DEFIUSDT,965.680
2024-05-29T22:05:35.950374,DENTUSDT,3597043871
2024-05-29T22:05:35.950374,DODOXUSDT,16471365
2024-05-29T22:05:35.950374,DOGEUSDC,36852356
2024-05-29T22:05:35.950374,DOGEUSDT,1816301537
2024-05-29T22:05:35.950374,DOTUSDT,8733992.3
2024-05-29T22:05:35.950374,DUSKUSDT,20325247
2024-05-29T22:05:35.950374,DYDXUSDT,18458715.7
2024-05-29T22:05:35.950374,DYMUSDT,4111733.0
2024-05-29T22:05:35.950374,EDUUSDT,13821761
2024-05-29T22:05:35.950374,EGLDUSDT,234033.5
2024-05-29T22:05:35.950374,ENAUSDC,2653618
2024-05-29T22:05:35.950374,ENAUSDT,113669470
2024-05-29T22:05:35.950374,ENJUSDT,29695225
2024-05-29T22:05:35.950374,ENSUSDT,1349968.4
2024-05-29T22:05:35.950374,EOSUSDT,29520549.7
2024-05-29T22:05:35.950374,ETCUSDT,2564841.44
2024-05-29T22:05:35.950374,ETHBTC,147168.29
2024-05-29T22:05:35.950374,ETHFIUSDC,309757.3
2024-05-29T22:05:35.950374,ETHFIUSDT,12589992.3
2024-05-29T22:05:35.950374,ETHUSDC,34817.846
2024-05-29T22:05:35.950374,ETHUSDT,1138780.356
2024-05-29T22:05:35.950374,ETHUSDT_240628,20748.255
2024-05-29T22:05:35.950374,ETHUSDT_240927,8307.852
2024-05-29T22:05:35.950374,ETHWUSDT,1390636
2024-05-29T22:05:35.950374,FETUSDT,22032659
2024-05-29T22:05:35.950374,FILUSDC,114831.6
2024-05-29T22:05:35.950374,FILUSDT,13483146.1
2024-05-29T22:05:35.950374,FLMUSDT,46909299
2024-05-29T22:05:35.950374,FLOWUSDT,8552209.4
2024-05-29T22:05:35.950374,FRONTUSDT,8251569
2024-05-29T22:05:35.950374,FTMUSDT,84994963
2024-05-29T22:05:35.950374,FXSUSDT,2387266.4
2024-05-29T22:05:35.950374,GALAUSDT,1014863007
2024-05-29T22:05:35.950374,GALUSDT,2629099
2024-05-29T22:05:35.950374,GASUSDT,1262057.1
2024-05-29T22:05:35.950374,GLMUSDT,13844511
2024-05-29T22:05:35.950374,GMTUSDT,92128207
2024-05-29T22:05:35.950374,GMXUSDT,312815.79
2024-05-29T22:05:35.950374,GRTUSDT,54507741
2024-05-29T22:05:35.950374,GTCUSDT,3286363.9
2024-05-29T22:05:35.950374,HBARUSDT,155855605
2024-05-29T22:05:35.950374,HFTUSDT,11949466
2024-05-29T22:05:35.950374,HIFIUSDT,7457022
2024-05-29T22:05:35.950374,HIGHUSDT,6573749.3
2024-05-29T22:05:35.950374,HOOKUSDT,5930932.2
2024-05-29T22:05:35.950374,HOTUSDT,2201344534
2024-05-29T22:05:35.950374,ICPUSDT,1724036
2024-05-29T22:05:35.950374,ICXUSDT,19218951
2024-05-29T22:05:35.950374,IDUSDT,9649629
2024-05-29T22:05:35.950374,ILVUSDT,50106.2
2024-05-29T22:05:35.950374,IMXUSDT,4903006
2024-05-29T22:05:35.950374,INJUSDT,1612003.8
2024-05-29T22:05:35.950374,IOSTUSDT,433022939
2024-05-29T22:05:35.950374,IOTAUSDT,35853881.1
2024-05-29T22:05:35.950374,IOTXUSDT,108274090
2024-05-29T22:05:35.950374,JASMYUSDT,884653724
2024-05-29T22:05:35.950374,JOEUSDT,8457360
2024-05-29T22:05:35.950374,JTOUSDT,9322196
2024-05-29T22:05:35.950374,JUPUSDT,21636209
2024-05-29T22:05:35.950374,KASUSDT,66190174
2024-05-29T22:05:35.950374,KAVAUSDT,8802675.8
2024-05-29T22:05:35.950374,KEYUSDT,1141245364
2024-05-29T22:05:35.950374,KLAYUSDT,27136210.8
2024-05-29T22:05:35.950374,KNCUSDT,9312814
2024-05-29T22:05:35.950374,KSMUSDT,178421.6
2024-05-29T22:05:35.950374,LDOUSDT,23450899
2024-05-29T22:05:35.950374,LEVERUSDT,3074605641
2024-05-29T22:05:35.950374,LINAUSDT,1013022565
2024-05-29T22:05:35.950374,LINKUSDC,69368.47
2024-05-29T22:05:35.950374,LINKUSDT,4600289.22
2024-05-29T22:05:35.950374,LITUSDT,3585096.8
2024-05-29T22:05:35.950374,LOOMUSDT,75225412
2024-05-29T22:05:35.950374,LPTUSDT,560304.6
2024-05-29T22:05:35.950374,LQTYUSDT,4785070.9
2024-05-29T22:05:35.950374,LRCUSDT,24342354
2024-05-29T22:05:35.950374,LSKUSDT,2982876
2024-05-29T22:05:35.950374,LTCUSDC,9398.970
2024-05-29T22:05:35.950374,LTCUSDT,1022880.121
2024-05-29T22:05:35.950374,LUNA2USDT,12616101
2024-05-29T22:05:35.950374,MAGICUSDT,7571345.5
2024-05-29T22:05:35.950374,MANAUSDT,23001552
2024-05-29T22:05:35.950374,MANTAUSDT,12198660.1
2024-05-29T22:05:35.950374,MASKUSDT,3496818
2024-05-29T22:05:35.950374,MATICUSDC,1994997
2024-05-29T22:05:35.950374,MATICUSDT,100119241
2024-05-29T22:05:35.950374,MAVIAUSDT,2101750.3
2024-05-29T22:05:35.950374,MAVUSDT,10083732
2024-05-29T22:05:35.950374,MEMEUSDT,591803492
2024-05-29T22:05:35.950374,METISUSDT,65730.56
2024-05-29T22:05:35.950374,MINAUSDT,14606998
2024-05-29T22:05:35.950374,MKRUSDT,17634.092
2024-05-29T22:05:35.950374,MOVRUSDT,220585.67
2024-05-29T22:05:35.950374,MTLUSDT,3703858
2024-05-29T22:05:35.950374,MYROUSDT,57590927
2024-05-29T22:05:35.950374,NEARUSDC,191973
2024-05-29T22:05:35.950374,NEARUSDT,13723453
2024-05-29T22:05:35.950374,NEOUSDC,26229.12
2024-05-29T22:05:35.950374,NEOUSDT,947563.60
2024-05-29T22:05:35.950374,NFPUSDT,22718204.2
2024-05-29T22:05:35.950374,NKNUSDT,32362865
2024-05-29T22:05:35.950374,NMRUSDT,91873.5
2024-05-29T22:05:35.950374,NOTUSDT,5805344290
2024-05-29T22:05:35.950374,NTRNUSDT,6970205
2024-05-29T22:05:35.950374,OCEANUSDT,11812392
2024-05-29T22:05:35.950374,OGNUSDT,36525775
2024-05-29T22:05:35.950374,OMGUSDT,7125944.2
2024-05-29T22:05:35.950374,OMNIUSDT,577876.85
2024-05-29T22:05:35.950374,OMUSDT,11438372.4
2024-05-29T22:05:35.950374,ONDOUSDT,81250393.8
2024-05-29T22:05:35.950374,ONEUSDT,266423547
2024-05-29T22:05:35.950374,ONGUSDT,11968540
2024-05-29T22:05:35.950374,ONTUSDT,30864235.1
2024-05-29T22:05:35.950374,OPUSDT,29333656.4
2024-05-29T22:05:35.950374,ORBSUSDT,98146013
2024-05-29T22:05:35.950374,ORDIUSDC,47386.1
2024-05-29T22:05:35.950374,ORDIUSDT,1838430.8
2024-05-29T22:05:35.950374,OXTUSDT,18900997
2024-05-29T22:05:35.950374,PENDLEUSDT,8159339
2024-05-29T22:05:35.950374,PEOPLEUSDT,689461332
2024-05-29T22:05:35.950374,PERPUSDT,3071063.9
2024-05-29T22:05:35.950374,PHBUSDT,2838953
2024-05-29T22:05:35.950374,PIXELUSDT,43499987
2024-05-29T22:05:35.950374,POLYXUSDT,24886147
2024-05-29T22:05:35.950374,PORTALUSDT,15558958.4
2024-05-29T22:05:35.950374,POWRUSDT,17642753
2024-05-29T22:05:35.950374,PYTHUSDT,73211466
2024-05-29T22:05:35.950374,QNTUSDT,46590.2
2024-05-29T22:05:35.950374,QTUMUSDT,1653204.4
2024-05-29T22:05:35.950374,RDNTUSDT,48410764
2024-05-29T22:05:35.950374,REEFUSDT,1842295934
2024-05-29T22:05:35.950374,RENUSDT,56115850
2024-05-29T22:05:35.950374,REZUSDT,136773878
2024-05-29T22:05:35.950374,RIFUSDT,22842541
2024-05-29T22:05:35.950374,RLCUSDT,1355675.1
2024-05-29T22:05:35.950374,RNDRUSDT,6876238.4
2024-05-29T22:05:35.950374,RONINUSDT,2179313.0
2024-05-29T22:05:35.950374,ROSEUSDT,96650456
2024-05-29T22:05:35.950374,RSRUSDT,1309776105
2024-05-29T22:05:35.950374,RUNEUSDT,4790171
2024-05-29T22:05:35.950374,RVNUSDT,232201656
2024-05-29T22:05:35.950374,SAGAUSDT,8497498.5
2024-05-29T22:05:35.950374,SANDUSDT,59770182
2024-05-29T22:05:35.950374,SEIUSDT,55582013
2024-05-29T22:05:35.950374,SFPUSDT,12322194
2024-05-29T22:05:35.950374,SKLUSDT,50551537
2024-05-29T22:05:35.950374,SNXUSDT,3618056.0
2024-05-29T22:05:35.950374,SOLUSDC,107477.88
2024-05-29T22:05:35.950374,SOLUSDT,4740982
2024-05-29T22:05:35.950374,SPELLUSDT,4850361299
2024-05-29T22:05:35.950374,SSVUSDT,244634.75
2024-05-29T22:05:35.950374,STEEMUSDT,19315713
2024-05-29T22:05:35.950374,STGUSDT,15377510
2024-05-29T22:05:35.950374,STMXUSDT,427510045
2024-05-29T22:05:35.950374,STORJUSDT,11129435
2024-05-29T22:05:35.950374,STRKUSDT,20717532.1
2024-05-29T22:05:35.950374,STXUSDT,16041334
2024-05-29T22:05:35.950374,SUIUSDC,1525444.1
2024-05-29T22:05:35.950374,SUIUSDT,47292133.3
2024-05-29T22:05:35.950374,SUPERUSDT,3923004
2024-05-29T22:05:35.950374,SUSHIUSDT,8846629
2024-05-29T22:05:35.950374,SXPUSDT,17287818.8
2024-05-29T22:05:35.950374,TAOUSDT,40520.351
2024-05-29T22:05:35.950374,THETAUSDT,7460848.8
2024-05-29T22:05:35.950374,TIAUSDC,97490
2024-05-29T22:05:35.950374,TIAUSDT,5902396
2024-05-29T22:05:35.950374,TLMUSDT,183954021
2024-05-29T22:05:35.950374,TNSRUSDT,17075328.2
2024-05-29T22:05:35.950374,TOKENUSDT,79483803
2024-05-29T22:05:35.950374,TONUSDT,9698910.5
2024-05-29T22:05:35.950374,TRBUSDT,351382.1
2024-05-29T22:05:35.950374,TRUUSDT,83367619
2024-05-29T22:05:35.950374,TRXUSDT,221429124
2024-05-29T22:05:35.950374,TUSDT,97881138
2024-05-29T22:05:35.950374,TWTUSDT,4165379
2024-05-29T22:05:35.950374,UMAUSDT,2757667
2024-05-29T22:05:35.950374,UNFIUSDT,2233486.5
2024-05-29T22:05:35.950374,UNIUSDT,5065388
2024-05-29T22:05:35.950374,USDCUSDT,3327245
2024-05-29T22:05:35.950374,USTCUSDT,188049799
2024-05-29T22:05:35.950374,VANRYUSDT,36904086
2024-05-29T22:05:35.950374,VETUSDT,482865057
2024-05-29T22:05:35.950374,WAVESUSDT,5126246.7
2024-05-29T22:05:35.950374,WAXPUSDT,49115902
2024-05-29T22:05:35.950374,WIFUSDC,1122103.9
2024-05-29T22:05:35.950374,WIFUSDT,70670469.5
2024-05-29T22:05:35.950374,WLDUSDC,574549.1
2024-05-29T22:05:35.950374,WLDUSDT,21758692
2024-05-29T22:05:35.950374,WOOUSDT,16836232
2024-05-29T22:05:35.950374,WUSDT,51976342.0
2024-05-29T22:05:35.950374,XAIUSDT,19468230
2024-05-29T22:05:35.950374,XEMUSDT,108873665
2024-05-29T22:05:35.950374,XLMUSDT,129628944
2024-05-29T22:05:35.950374,XMRUSDT,38670.053
2024-05-29T22:05:35.950374,XRPUSDC,10714772.9
2024-05-29T22:05:35.950374,XRPUSDT,295379691.7
2024-05-29T22:05:35.950374,XTZUSDT,7888225.4
2024-05-29T22:05:35.950374,XVGUSDT,936675177
2024-05-29T22:05:35.950374,XVSUSDT,255751.2
2024-05-29T22:05:35.950374,YFIUSDT,823.543
2024-05-29T22:05:35.950374,YGGUSDT,15404018
2024-05-29T22:05:35.950374,ZECUSDT,300538.646
2024-05-29T22:05:35.950374,ZENUSDT,620786.4
2024-05-29T22:05:35.950374,ZETAUSDT,4204741
2024-05-29T22:05:35.950374,ZILUSDT,278990613
2024-05-29T22:05:35.950374,ZRXUSDT,16324981.4
2024-05-29T22:05:38.287923,1000BONKUSDC,179395103
2024-05-29T22:05:38.287923,1000BONKUSDT,2200708613
2024-05-29T22:05:38.287923,1000FLOKIUSDT,266179719
2024-05-29T22:05:38.287923,1000LUNCUSDT,167507252
2024-05-29T22:05:38.287923,1000PEPEUSDC,1228885658
2024-05-29T22:05:38.287923,1000PEPEUSDT,24599549281
2024-05-29T22:05:38.287923,1000RATSUSDT,116093923
2024-05-29T22:05:38.287923,1000SATSUSDT,78411516740
2024-05-29T22:05:38.287923,1000SHIBUSDC,104313938
2024-05-29T22:05:38.287923,1000SHIBUSDT,4804742272
2024-05-29T22:05:38.287923,1000XECUSDT,63784503
2024-05-29T22:05:38.287923,1INCHUSDT,29135581
2024-05-29T22:05:38.287923,AAVEUSDT,161903.4
2024-05-29T22:05:38.287923,ACEUSDT,1685842.20
2024-05-29T22:05:38.287923,ACHUSDT,166602772
2024-05-29T22:05:38.287923,ADAUSDT,165251648
2024-05-29T22:05:38.287923,AEVOUSDT,39069757.4
2024-05-29T22:05:38.287923,AGIXUSDT,28214473
2024-05-29T22:05:38.287923,AGLDUSDT,2108406
2024-05-29T22:05:38.287923,AIUSDT,9591013
2024-05-29T22:05:38.287923,ALGOUSDT,65219756.3
2024-05-29T22:05:38.287923,ALICEUSDT,3919784.9
2024-05-29T22:05:38.287923,ALPHAUSDT,33599274
2024-05-29T22:05:38.287923,ALTUSDT,57583370
2024-05-29T22:05:38.287923,AMBUSDT,504032920
2024-05-29T22:05:38.287923,ANKRUSDT,181990742
2024-05-29T22:05:38.287923,APEUSDT,14675809
2024-05-29T22:05:38.287923,API3USDT,2709672.0
2024-05-29T22:05:38.287923,APTUSDT,5803956.5
2024-05-29T22:05:38.287923,ARBUSDC,1307610.7
2024-05-29T22:05:38.287923,ARBUSDT,79937498.5
2024-05-29T22:05:38.287923,ARKMUSDT,10467607
2024-05-29T22:05:38.287923,ARKUSDT,6681958
2024-05-29T22:05:38.287923,ARPAUSDT,76790416
2024-05-29T22:05:38.287923,ARUSDT,1096780.5
2024-05-29T22:05:38.287923,ASTRUSDT,62759621
2024-05-29T22:05:38.287923,ATAUSDT,37925028
2024-05-29T22:05:38.287923,ATOMUSDT,4826782.36
2024-05-29T22:05:38.287923,AUCTIONUSDT,945752.45
2024-05-29T22:05:38.287923,AVAXUSDC,52058.58
2024-05-29T22:05:38.287923,AVAXUSDT,2396824
2024-05-29T22:05:38.287923,AXLUSDT,7983061.2
2024-05-29T22:05:38.287923,AXSUSDT,2439681
2024-05-29T22:05:38.287923,BADGERUSDT,1131621
2024-05-29T22:05:38.287923,BAKEUSDT,25053451
2024-05-29T22:05:38.287923,BALUSDT,1149285.2
2024-05-29T22:05:38.287923,BANDUSDT,2238792.3
2024-05-29T22:05:38.287923,BATUSDT,18083857.5
2024-05-29T22:05:38.287923,BBUSDT,60369029
2024-05-29T22:05:38.287923,BCHUSDC,7437.075
2024-05-29T22:05:38.287923,BCHUSDT,311151.703
2024-05-29T22:05:38.287923,BEAMXUSDT,375777399
2024-05-29T22:05:38.287923,BELUSDT,8444452
2024-05-29T22:05:38.287923,BICOUSDT,9040989
2024-05-29T22:05:38.287923,BIGTIMEUSDT,92676845
2024-05-29T22:05:38.287923,BLURUSDT,67712979
2024-05-29T22:05:38.287923,BLZUSDT,46317771
2024-05-29T22:05:38.287923,BNBUSDC,13775.85
2024-05-29T22:05:38.287923,BNBUSDT,416408.68
2024-05-29T22:05:38.287923,BNTUSDT,2874147
2024-05-29T22:05:38.287923,BNXUSDT,41292890.6
2024-05-29T22:05:38.287923,BOMEUSDC,142573126
2024-05-29T22:05:38.287923,BOMEUSDT,5553186023
2024-05-29T22:05:38.287923,BONDUSDT,1418466.3
2024-05-29T22:05:38.287923,BSVUSDT,97837.6
2024-05-29T22:05:38.287923,BTCDOMUSDT,2262.053
2024-05-29T22:05:38.287923,BTCUSDC,3445.622
2024-05-29T22:05:38.287923,BTCUSDT,76398.822
2024-05-29T22:05:38.287923,BTCUSDT_240628,2545.264
2024-05-29T22:05:38.287923,BTCUSDT_240927,859.889
2024-05-29T22:05:38.287923,C98USDT,24687506
2024-05-29T22:05:38.287923,CAKEUSDT,3227540
2024-05-29T22:05:38.287923,CELOUSDT,8729437.8
2024-05-29T22:05:38.287923,CELRUSDT,269545420
2024-05-29T22:05:38.287923,CFXUSDT,95031911
2024-05-29T22:05:38.287923,CHRUSDT,21324226
2024-05-29T22:05:38.287923,CHZUSDT,231640535
2024-05-29T22:05:38.287923,CKBUSDT,771862330
2024-05-29T22:05:38.287923,COMBOUSDT,4973882.7
2024-05-29T22:05:38.287923,COMPUSDT,176830.821
2024-05-29T22:05:38.287923,COTIUSDT,54597135
2024-05-29T22:05:38.287923,CRVUSDT,36181518.3
2024-05-29T22:05:38.287923,CTSIUSDT,22708992
